id,Datum,Warengruppe,Umsatz
1701181,2017-01-18,1,88.8649502286419
1701191,2017-01-19,1,119.723025026725
1701201,2017-01-20,1,87.1766818830841
1701211,2017-01-21,1,107.032520387605
1701221,2017-01-22,1,57.9895653139982
1701231,2017-01-23,1,86.9879013792807
1701241,2017-01-24,1,95.5104682174382
1701251,2017-01-25,1,64.9830364754336
1701261,2017-01-26,1,116.676851600561
1701271,2017-01-27,1,88.2521352952121
1701281,2017-01-28,1,119.776887506826
1701291,2017-01-29,1,30.3865291347707
1701301,2017-01-30,1,95.5900521407205
1701311,2017-01-31,1,92.8994636837401
1702011,2017-02-01,1,66.5673255870155
1702021,2017-02-02,1,89.9254398203578
1702031,2017-02-03,1,78.3684128353329
1702041,2017-02-04,1,108.219789178826
1702051,2017-02-05,1,57.4532745562637
1702061,2017-02-06,1,132.177431806535
1702071,2017-02-07,1,132.849204976505
1702081,2017-02-08,1,117.004984635316
1702091,2017-02-09,1,119.337453228786
1702101,2017-02-10,1,121.144021086338
1702111,2017-02-11,1,100.989205252472
1702121,2017-02-12,1,44.557352092852
1702131,2017-02-13,1,119.108720290684
1702141,2017-02-14,1,141.073519448693
1702151,2017-02-15,1,100.825877196342
1702161,2017-02-16,1,146.826941839259
1702171,2017-02-17,1,151.638373911674
1702181,2017-02-18,1,141.71660063089
1702191,2017-02-19,1,62.0097969516182
1702201,2017-02-20,1,66.0328545899126
1702211,2017-02-21,1,109.49615849071
1702221,2017-02-22,1,61.7410274782351
1702231,2017-02-23,1,83.2419409328517
1702241,2017-02-24,1,125.53740598929
1702251,2017-02-25,1,115.341612709924
1702261,2017-02-26,1,51.7803618656751
1702271,2017-02-27,1,122.569495991968
1702281,2017-02-28,1,83.0765621031534
1703011,2017-03-01,1,125.217450323725
1703021,2017-03-02,1,129.890356481374
1703031,2017-03-03,1,87.3180596980489
1703041,2017-03-04,1,98.7435434121811
1703051,2017-03-05,1,34.5835550634367
1703061,2017-03-06,1,89.6750437494664
1703071,2017-03-07,1,100.15087379542
1703081,2017-03-08,1,94.9229502187465
1703091,2017-03-09,1,111.351351910469
1703101,2017-03-10,1,100.450621108239
1703111,2017-03-11,1,121.869883897373
1703121,2017-03-12,1,95.7356255719552
1703131,2017-03-13,1,120.053295378394
1703141,2017-03-14,1,87.0000890332702
1703151,2017-03-15,1,92.6236598779842
1703161,2017-03-16,1,110.643982291844
1703171,2017-03-17,1,112.504534119038
1703181,2017-03-18,1,106.208725638613
1703191,2017-03-19,1,36.557110132907
1703201,2017-03-20,1,97.3489147113908
1703211,2017-03-21,1,126.927370810771
1703221,2017-03-22,1,101.415037514976
1703231,2017-03-23,1,100.177760988448
1703241,2017-03-24,1,128.368364908016
1703251,2017-03-25,1,97.8900868337535
1703261,2017-03-26,1,85.2187867213704
1703271,2017-03-27,1,162.660207279858
1703281,2017-03-28,1,107.613301109633
1703291,2017-03-29,1,141.002747009982
1703301,2017-03-30,1,151.539022676893
1703311,2017-03-31,1,195.105275573427
1704011,2017-04-01,1,224.207429968001
1704021,2017-04-02,1,90.4108850533697
1704031,2017-04-03,1,187.854069053637
1704041,2017-04-04,1,167.875773750993
1704051,2017-04-05,1,98.318686836073
1704061,2017-04-06,1,142.738966819238
1704071,2017-04-07,1,153.13878108102
1704081,2017-04-08,1,183.065412513501
1704091,2017-04-09,1,78.3925102817988
1704101,2017-04-10,1,157.029670654949
1704111,2017-04-11,1,142.450858065516
1704121,2017-04-12,1,127.466200723679
1704131,2017-04-13,1,357.843060948626
1704151,2017-04-15,1,396.16076955053
1704161,2017-04-16,1,87.2043256933579
1704171,2017-04-17,1,23.1962791847882
1704181,2017-04-18,1,123.947010890956
1704191,2017-04-19,1,107.21034333897
1704201,2017-04-20,1,145.310365058131
1704211,2017-04-21,1,124.895216030507
1704221,2017-04-22,1,81.3906991756264
1704231,2017-04-23,1,54.169922075821
1704241,2017-04-24,1,92.4677986737874
1704251,2017-04-25,1,80.9218016064876
1704261,2017-04-26,1,82.1124954906633
1704271,2017-04-27,1,98.0715104557433
1704281,2017-04-28,1,125.456981753476
1704291,2017-04-29,1,123.277101467222
1704301,2017-04-30,1,60.2450021630226
1705021,2017-05-02,1,155.095888788648
1705031,2017-05-03,1,118.326086080103
1705041,2017-05-04,1,149.956078967988
1705051,2017-05-05,1,86.0402504738117
1705061,2017-05-06,1,137.068189796743
1705071,2017-05-07,1,89.0086685072793
1705081,2017-05-08,1,148.83378586129
1705091,2017-05-09,1,94.3672716433608
1705101,2017-05-10,1,110.05390644857
1705111,2017-05-11,1,142.677183364091
1705121,2017-05-12,1,155.268162620008
1705131,2017-05-13,1,132.162595452678
1705141,2017-05-14,1,81.7822715275506
1705151,2017-05-15,1,152.569401591519
1705161,2017-05-16,1,133.170424802247
1705171,2017-05-17,1,80.7776768540183
1705181,2017-05-18,1,103.501730355572
1705191,2017-05-19,1,84.0165889848927
1705201,2017-05-20,1,174.274302653978
1705211,2017-05-21,1,55.8214595630896
1705221,2017-05-22,1,138.415948678585
1705231,2017-05-23,1,96.780584678581
1705241,2017-05-24,1,136.939147637809
1705251,2017-05-25,1,83.9282232026622
1705261,2017-05-26,1,127.227158892085
1705271,2017-05-27,1,128.587609179322
1705281,2017-05-28,1,72.2162693070431
1705291,2017-05-29,1,138.960680835425
1705301,2017-05-30,1,112.762433854322
1705311,2017-05-31,1,128.075086840652
1706011,2017-06-01,1,122.612602773757
1706021,2017-06-02,1,109.568315162716
1706031,2017-06-03,1,147.340788187836
1706041,2017-06-04,1,71.186698283748
1706051,2017-06-05,1,51.613320416559
1706061,2017-06-06,1,129.923307518664
1706071,2017-06-07,1,96.3261708017248
1706081,2017-06-08,1,109.25094379784
1706091,2017-06-09,1,146.050825934372
1706101,2017-06-10,1,155.244457489777
1706111,2017-06-11,1,71.2809920560123
1706121,2017-06-12,1,134.798408035579
1706131,2017-06-13,1,118.641824642293
1706141,2017-06-14,1,107.822210054913
1706151,2017-06-15,1,121.510818120738
1706161,2017-06-16,1,159.386053748275
1706171,2017-06-17,1,152.587185601354
1706181,2017-06-18,1,75.1727854873289
1706191,2017-06-19,1,146.631334543439
1706201,2017-06-20,1,127.815304326711
1706211,2017-06-21,1,120.022105971466
1706221,2017-06-22,1,78.1688619382617
1706231,2017-06-23,1,160.591006007475
1706241,2017-06-24,1,213.304834757744
1706251,2017-06-25,1,69.3531645812572
1706261,2017-06-26,1,155.543228693566
1706271,2017-06-27,1,135.490018589734
1706281,2017-06-28,1,110.528030025808
1706291,2017-06-29,1,126.32363509346
1706301,2017-06-30,1,118.656267761961
1707011,2017-07-01,1,142.537037918789
1707021,2017-07-02,1,63.6146685898519
1707031,2017-07-03,1,144.589969427013
1707051,2017-07-05,1,137.917961104922
1707061,2017-07-06,1,170.80244658411
1707071,2017-07-07,1,136.561795937936
1707081,2017-07-08,1,156.573447907018
1707091,2017-07-09,1,76.246567028981
1707101,2017-07-10,1,140.641759507657
1707111,2017-07-11,1,134.174542819592
1707121,2017-07-12,1,92.5453856390347
1707131,2017-07-13,1,165.69253636193
1707141,2017-07-14,1,161.336234262394
1707151,2017-07-15,1,161.368243588646
1707161,2017-07-16,1,83.446445422438
1707171,2017-07-17,1,158.966094203543
1707181,2017-07-18,1,123.668309159157
1707191,2017-07-19,1,126.617460532105
1707201,2017-07-20,1,152.89730610752
1707211,2017-07-21,1,128.063478737945
1707221,2017-07-22,1,118.581655925728
1707231,2017-07-23,1,60.4808932763266
1707241,2017-07-24,1,171.708992805544
1707251,2017-07-25,1,129.504249202353
1707261,2017-07-26,1,182.444822422102
1707271,2017-07-27,1,239.066940896544
1707281,2017-07-28,1,184.323576306162
1707291,2017-07-29,1,202.431896081896
1707301,2017-07-30,1,65.4532794606465
1707311,2017-07-31,1,162.425333410717
1708011,2017-08-01,1,166.135486122073
1708021,2017-08-02,1,155.022099183108
1708031,2017-08-03,1,159.5753401745
1708041,2017-08-04,1,161.585238563032
1708051,2017-08-05,1,198.088094187281
1708061,2017-08-06,1,72.3122759066064
1708071,2017-08-07,1,172.028528903065
1708081,2017-08-08,1,137.161092618244
1708091,2017-08-09,1,138.409853223588
1708101,2017-08-10,1,144.270402110132
1708111,2017-08-11,1,180.959666237058
1708121,2017-08-12,1,150.572600694148
1708131,2017-08-13,1,80.2751371635464
1708141,2017-08-14,1,161.757769956575
1708151,2017-08-15,1,111.761335307047
1708161,2017-08-16,1,126.034311313186
1708171,2017-08-17,1,174.467285452882
1708181,2017-08-18,1,121.506482436341
1708191,2017-08-19,1,160.328375151501
1708201,2017-08-20,1,88.8323053510043
1708211,2017-08-21,1,156.498349566742
1708221,2017-08-22,1,137.482146234831
1708231,2017-08-23,1,146.200693986919
1708241,2017-08-24,1,161.178424672584
1708251,2017-08-25,1,121.67851633637
1708261,2017-08-26,1,175.29635154451
1708271,2017-08-27,1,60.3904195840305
1708281,2017-08-28,1,109.862269383009
1708291,2017-08-29,1,140.114833354281
1708301,2017-08-30,1,117.705814678758
1708311,2017-08-31,1,110.484249613829
1709011,2017-09-01,1,134.901921529808
1709021,2017-09-02,1,148.15323696572
1709031,2017-09-03,1,55.222134167446
1709041,2017-09-04,1,122.215195768898
1709051,2017-09-05,1,128.680505002769
1709061,2017-09-06,1,86.9985590667094
1709071,2017-09-07,1,144.563178397192
1709081,2017-09-08,1,129.928072228573
1709091,2017-09-09,1,113.451966800961
1709101,2017-09-10,1,83.9548556625671
1709111,2017-09-11,1,148.173580794396
1709121,2017-09-12,1,80.7563950180735
1709131,2017-09-13,1,103.419606846606
1709141,2017-09-14,1,124.528915578366
1709151,2017-09-15,1,177.095117317774
1709161,2017-09-16,1,237.243301445744
1709171,2017-09-17,1,82.0164448112146
1709181,2017-09-18,1,135.443041598007
1709191,2017-09-19,1,127.007001847412
1709201,2017-09-20,1,99.1792684718788
1709211,2017-09-21,1,134.427589001166
1709221,2017-09-22,1,175.906900532966
1709231,2017-09-23,1,179.921676845873
1709241,2017-09-24,1,101.793277925589
1709251,2017-09-25,1,129.709113092244
1709261,2017-09-26,1,151.541843015799
1709271,2017-09-27,1,116.379484184452
1709281,2017-09-28,1,146.167521804
1709291,2017-09-29,1,112.98521998769
1709301,2017-09-30,1,161.771261258553
1710011,2017-10-01,1,60.9824772636814
1710021,2017-10-02,1,179.554452580413
1710031,2017-10-03,1,66.3554760876056
1710041,2017-10-04,1,125.991807553769
1710051,2017-10-05,1,146.081884421956
1710061,2017-10-06,1,143.098736564958
1710071,2017-10-07,1,167.83160335014
1710081,2017-10-08,1,86.952830438685
1710091,2017-10-09,1,191.429657344589
1710101,2017-10-10,1,121.017707851263
1710111,2017-10-11,1,114.734152340098
1710121,2017-10-12,1,107.921714219622
1710131,2017-10-13,1,118.292462064717
1710141,2017-10-14,1,108.712927737647
1710151,2017-10-15,1,67.7430137509284
1710161,2017-10-16,1,108.129612539979
1710171,2017-10-17,1,77.2429740379052
1710181,2017-10-18,1,107.716445777842
1710191,2017-10-19,1,102.017092600254
1710201,2017-10-20,1,117.637336559248
1710211,2017-10-21,1,113.579118312875
1710221,2017-10-22,1,102.271847780682
1710241,2017-10-24,1,101.985508618079
1710251,2017-10-25,1,112.868099610742
1710261,2017-10-26,1,121.902300059386
1710271,2017-10-27,1,176.844444234551
1710281,2017-10-28,1,111.918783184116
1710291,2017-10-29,1,66.1429955598758
1710301,2017-10-30,1,203.761620898018
1711011,2017-11-01,1,159.909558679611
1711021,2017-11-02,1,121.440397431826
1711031,2017-11-03,1,117.326070326731
1711041,2017-11-04,1,133.795153821829
1711051,2017-11-05,1,79.0166720053485
1711061,2017-11-06,1,111.224695011903
1711071,2017-11-07,1,83.177904930265
1711081,2017-11-08,1,79.2557790596025
1711091,2017-11-09,1,120.473812071173
1711101,2017-11-10,1,114.106926212154
1711111,2017-11-11,1,119.214846609495
1711121,2017-11-12,1,81.7069031241421
1711131,2017-11-13,1,146.465618425215
1711141,2017-11-14,1,91.0963595190131
1711151,2017-11-15,1,107.455887247399
1711161,2017-11-16,1,125.49889208889
1711171,2017-11-17,1,141.616201864242
1711181,2017-11-18,1,89.6760956045913
1711191,2017-11-19,1,121.373340644802
1711201,2017-11-20,1,100.7324918034
1711211,2017-11-21,1,90.5174834878254
1711221,2017-11-22,1,84.7248904082783
1711231,2017-11-23,1,86.6235738346552
1711241,2017-11-24,1,102.704961608739
1711251,2017-11-25,1,100.894643188864
1711261,2017-11-26,1,56.1839609734841
1711271,2017-11-27,1,108.488785532168
1711281,2017-11-28,1,82.6450051477415
1711291,2017-11-29,1,70.8933590937057
1711301,2017-11-30,1,151.851067390839
1712011,2017-12-01,1,81.7634785538538
1712021,2017-12-02,1,127.082516714906
1712031,2017-12-03,1,77.1376298618811
1712041,2017-12-04,1,132.405506118959
1712051,2017-12-05,1,98.6865740402869
1712061,2017-12-06,1,87.2168769966415
1712071,2017-12-07,1,121.022930614205
1712081,2017-12-08,1,90.723222063322
1712091,2017-12-09,1,109.566700891337
1712101,2017-12-10,1,46.1034350972905
1712111,2017-12-11,1,64.1114917289524
1712121,2017-12-12,1,104.188888422736
1712131,2017-12-13,1,71.0846835326617
1712141,2017-12-14,1,147.585568185835
1712151,2017-12-15,1,107.055312628908
1712161,2017-12-16,1,111.764487162802
1712171,2017-12-17,1,54.2108446777326
1712181,2017-12-18,1,132.343297226153
1712191,2017-12-19,1,114.954215428736
1712201,2017-12-20,1,95.0575238589803
1712211,2017-12-21,1,123.510947305391
1712221,2017-12-22,1,132.34052838286
1712231,2017-12-23,1,216.986006515356
1712241,2017-12-24,1,168.227885876022
1712271,2017-12-27,1,104.582475428322
1712281,2017-12-28,1,108.209333877696
1712291,2017-12-29,1,120.681193840944
1712301,2017-12-30,1,162.150512622119
1712311,2017-12-31,1,162.986018021678
1801021,2018-01-02,1,154.786374942725
1801031,2018-01-03,1,80.1711341155724
1801041,2018-01-04,1,136.591619491075
1801051,2018-01-05,1,91.934017601084
1801061,2018-01-06,1,73.8495235935427
1801071,2018-01-07,1,87.9206063192333
1801081,2018-01-08,1,118.339722290326
1801091,2018-01-09,1,88.8949959430897
1801101,2018-01-10,1,92.1632213092253
1801111,2018-01-11,1,126.219974300486
1801121,2018-01-12,1,116.261966635988
1801131,2018-01-13,1,109.622594764107
1801141,2018-01-14,1,49.0005592318035
1801151,2018-01-15,1,108.800629287407
1801161,2018-01-16,1,116.40783148052
1801171,2018-01-17,1,99.9287661378494
1801181,2018-01-18,1,111.788522418724
1801191,2018-01-19,1,121.028250919463
1801201,2018-01-20,1,115.690881472167
1801211,2018-01-21,1,86.9824385331888
1801221,2018-01-22,1,137.932331634568
1801231,2018-01-23,1,101.743983330679
1801241,2018-01-24,1,115.464753338403
1801251,2018-01-25,1,103.267103773044
1801261,2018-01-26,1,98.0556839467947
1801271,2018-01-27,1,130.945038639959
1801281,2018-01-28,1,83.0180376295478
1801291,2018-01-29,1,109.744299217296
1801301,2018-01-30,1,117.052646589407
1801311,2018-01-31,1,105.812423397334
1802011,2018-02-01,1,96.7664796057527
1802021,2018-02-02,1,95.673762061113493
1802031,2018-02-03,1,105.609185632305
1802041,2018-02-04,1,53.0138004326992
1802051,2018-02-05,1,141.343449024634
1802061,2018-02-06,1,119.719757906946
1802071,2018-02-07,1,101.419539257411
1802081,2018-02-08,1,158.153466871707
1802091,2018-02-09,1,136.987868117875
1802101,2018-02-10,1,162.657002276986
1802111,2018-02-11,1,50.4265035269595
1802121,2018-02-12,1,116.368403565942
1802131,2018-02-13,1,130.234212553533
1802141,2018-02-14,1,84.2120188970009
1802151,2018-02-15,1,97.2457937573187
1802161,2018-02-16,1,163.353586518488
1802171,2018-02-17,1,148.514760113872
1802181,2018-02-18,1,43.1372026328517
1802191,2018-02-19,1,121.942230728321
1802201,2018-02-20,1,89.5867418102959
1802211,2018-02-21,1,116.006081856932
1802221,2018-02-22,1,124.909775681547
1802231,2018-02-23,1,91.3084600530353
1802241,2018-02-24,1,131.85933719787
1802251,2018-02-25,1,60.2910060331361
1802261,2018-02-26,1,86.3075633753733
1802271,2018-02-27,1,66.9903015912322
1802281,2018-02-28,1,98.7664662416456
1803011,2018-03-01,1,121.672068570646
1803021,2018-03-02,1,101.712081140049
1803031,2018-03-03,1,98.2415892822967
1803041,2018-03-04,1,71.4481254842192
1803051,2018-03-05,1,119.676827681314
1803061,2018-03-06,1,105.33896274036
1803071,2018-03-07,1,96.383968298997
1803081,2018-03-08,1,130.937668895181
1803091,2018-03-09,1,106.190382211722
1803101,2018-03-10,1,151.523763464872
1803111,2018-03-11,1,44.5141733478635
1803121,2018-03-12,1,138.141700035259
1803131,2018-03-13,1,126.305395778367
1803141,2018-03-14,1,142.741299070527
1803151,2018-03-15,1,224.024543942887
1803161,2018-03-16,1,169.617856126588
1803171,2018-03-17,1,192.571863723155
1803181,2018-03-18,1,140.587952269619
1803191,2018-03-19,1,168.789051955079
1803201,2018-03-20,1,135.231062535176
1803211,2018-03-21,1,120.262742064374
1803221,2018-03-22,1,140.605808619442
1803231,2018-03-23,1,135.226761513192
1803241,2018-03-24,1,175.533882075808
1803251,2018-03-25,1,72.1396206051801
1803261,2018-03-26,1,148.365363810161
1803271,2018-03-27,1,156.722306258184
1803281,2018-03-28,1,136.183415192499
1803291,2018-03-29,1,369.627890205243
1803311,2018-03-31,1,416.788764354814
1804011,2018-04-01,1,68.2964647517978
1804021,2018-04-02,1,43.200364814703
1804031,2018-04-03,1,135.724585456051
1804041,2018-04-04,1,115.932994804965
1804051,2018-04-05,1,97.8634527844016
1804061,2018-04-06,1,118.206081571449
1804071,2018-04-07,1,145.347521013483
1804081,2018-04-08,1,70.9108032083961
1804091,2018-04-09,1,100.975591763884
1804101,2018-04-10,1,116.487322952139
1804111,2018-04-11,1,82.0268234172204
1804121,2018-04-12,1,136.188054778093
1804131,2018-04-13,1,91.9470794074567
1804141,2018-04-14,1,166.908303338313
1804151,2018-04-15,1,94.7804910054962
1804161,2018-04-16,1,120.530309652016
1804171,2018-04-17,1,101.387635071749
1804181,2018-04-18,1,93.6448450690126
1804191,2018-04-19,1,109.1997780181
1804201,2018-04-20,1,89.8024722034331
1804211,2018-04-21,1,144.90805943254
1804221,2018-04-22,1,68.3301534203764
1804231,2018-04-23,1,89.8268678476001
1804241,2018-04-24,1,97.0271023646392
1804251,2018-04-25,1,68.0325664897455
1804261,2018-04-26,1,132.024346180966
1804271,2018-04-27,1,64.0736168057245
1804281,2018-04-28,1,145.377113487886
1804291,2018-04-29,1,112.634849007942
1804301,2018-04-30,1,152.280472407717
1805021,2018-05-02,1,114.081337561043
1805031,2018-05-03,1,123.975160122456
1805041,2018-05-04,1,98.2938513417318
1805051,2018-05-05,1,127.687524931524
1805061,2018-05-06,1,56.2258188093528
1805071,2018-05-07,1,134.486983298219
1805081,2018-05-08,1,118.423159794704
1805091,2018-05-09,1,147.863208010494
1805101,2018-05-10,1,65.3700130129915
1805111,2018-05-11,1,206.81195059122
1805121,2018-05-12,1,150.026139523841
1805131,2018-05-13,1,86.0125611140966
1805141,2018-05-14,1,98.758369396784
1805151,2018-05-15,1,98.0353644636131
1805161,2018-05-16,1,73.5620132092815
1805171,2018-05-17,1,129.846043854855
1805181,2018-05-18,1,127.204797376274
1805191,2018-05-19,1,169.221578127274
1805201,2018-05-20,1,107.80986732414
1805221,2018-05-22,1,156.307236988041
1805231,2018-05-23,1,109.786783071564
1805241,2018-05-24,1,108.54624822638
1805251,2018-05-25,1,123.517143533616
1805261,2018-05-26,1,152.999422087259
1805271,2018-05-27,1,99.6705421509629
1805281,2018-05-28,1,157.41929138371
1805291,2018-05-29,1,106.471684824603
1805301,2018-05-30,1,112.241407941627
1805311,2018-05-31,1,111.26691705832
1806011,2018-06-01,1,171.352211320836
1806021,2018-06-02,1,145.082493830242
1806031,2018-06-03,1,78.971045287569
1806041,2018-06-04,1,130.480133704068
1806051,2018-06-05,1,149.0974286003
1806061,2018-06-06,1,125.51279931351
1806071,2018-06-07,1,130.135052932173
1806081,2018-06-08,1,133.461558814522
1806091,2018-06-09,1,196.77276590343
1806101,2018-06-10,1,98.5728577636623
1806111,2018-06-11,1,167.589367834019
1806121,2018-06-12,1,118.251386322568
1806131,2018-06-13,1,139.415611673776
1806141,2018-06-14,1,185.371307862245
1806151,2018-06-15,1,178.358896719133
1806161,2018-06-16,1,165.240825926878
1806171,2018-06-17,1,131.774736746731
1806181,2018-06-18,1,150.60898110442
1806191,2018-06-19,1,134.103229549554
1806201,2018-06-20,1,187.760363692391
1806211,2018-06-21,1,137.380800589863
1806221,2018-06-22,1,173.94005241559
1806231,2018-06-23,1,228.688308197952
1806241,2018-06-24,1,96.8397776549712
1806251,2018-06-25,1,147.963260084348
1806261,2018-06-26,1,126.72717073825
1806271,2018-06-27,1,98.3742739147763
1806281,2018-06-28,1,153.222912713889
1806291,2018-06-29,1,124.38040536437
1806301,2018-06-30,1,162.619063596716
1807011,2018-07-01,1,106.398295888854
1807021,2018-07-02,1,149.330712948602
1807031,2018-07-03,1,169.678253618551
1807041,2018-07-04,1,109.364720126691
1807051,2018-07-05,1,116.912047862458
1807061,2018-07-06,1,125.795744991444
1807071,2018-07-07,1,191.54454865792
1807081,2018-07-08,1,91.3700330488367
1807091,2018-07-09,1,229.749812826633
1807101,2018-07-10,1,161.388287131381
1807111,2018-07-11,1,182.146767161495
1807121,2018-07-12,1,207.879339995873
1807131,2018-07-13,1,212.722414977186
1807141,2018-07-14,1,212.000188627887
1807151,2018-07-15,1,119.132803761786
1807161,2018-07-16,1,208.643527692918
1807171,2018-07-17,1,197.264834738044
1807181,2018-07-18,1,137.708586986464
1807191,2018-07-19,1,200.859004330066
1807201,2018-07-20,1,152.255425827064
1807211,2018-07-21,1,184.333715320185
1807221,2018-07-22,1,130.857888069408
1807231,2018-07-23,1,170.806669011279
1807241,2018-07-24,1,157.350119671548
1807251,2018-07-25,1,133.595167634802
1807261,2018-07-26,1,202.537258911938
1807271,2018-07-27,1,198.225522569542
1807281,2018-07-28,1,214.470393074174
1807291,2018-07-29,1,129.801991483483
1807301,2018-07-30,1,148.541339807983
1807311,2018-07-31,1,123.075681762413
1307012,2013-07-01,2,535.856284785361
1307022,2013-07-02,2,546.780787392297
1307032,2013-07-03,2,427.343258749983
1307042,2013-07-04,2,454.859641347987
1307052,2013-07-05,2,492.818804066088
1307062,2013-07-06,2,631.906068038484
1307072,2013-07-07,2,695.25572963054
1307082,2013-07-08,2,538.529249911711
1307092,2013-07-09,2,585.957264698849
1307102,2013-07-10,2,567.365764527953
1307112,2013-07-11,2,569.109374584873
1307122,2013-07-12,2,600.267914678783
1307132,2013-07-13,2,747.140776382576
1307142,2013-07-14,2,777.048841669282
1307152,2013-07-15,2,596.995099998235
1307162,2013-07-16,2,558.797138274201
1307172,2013-07-17,2,628.325718978073
1307182,2013-07-18,2,647.822253705942
1307192,2013-07-19,2,646.788959790823
1307202,2013-07-20,2,843.051280035386
1307212,2013-07-21,2,815.942264195776
1307222,2013-07-22,2,647.682748973215
1307232,2013-07-23,2,691.043662205889
1307242,2013-07-24,2,698.340862077002
1307252,2013-07-25,2,681.250768331783
1307262,2013-07-26,2,718.016648132155
1307272,2013-07-27,2,855.619095347599
1307282,2013-07-28,2,871.802546455837
1307292,2013-07-29,2,672.50214523923
1307302,2013-07-30,2,690.117757120039
1307312,2013-07-31,2,667.842224335937
1308012,2013-08-01,2,667.213719343287
1308022,2013-08-02,2,689.695100983376
1308032,2013-08-03,2,930.801703150498
1308042,2013-08-04,2,862.752429028985
1308052,2013-08-05,2,520.947179812455
1308062,2013-08-06,2,498.920948322354
1308072,2013-08-07,2,519.197204695832
1308082,2013-08-08,2,486.25509543792
1308092,2013-08-09,2,539.975155104136
1308102,2013-08-10,2,614.511830668785
1308112,2013-08-11,2,666.9113081568
1308122,2013-08-12,2,510.019126480035
1308132,2013-08-13,2,535.403212817658
1308142,2013-08-14,2,520.123590697437
1308152,2013-08-15,2,538.231262832354
1308162,2013-08-16,2,552.153714601025
1308172,2013-08-17,2,583.657434231324
1308182,2013-08-18,2,669.186211470815
1308192,2013-08-19,2,499.912512856933
1308202,2013-08-20,2,478.730297151576
1308212,2013-08-21,2,440.815636456397
1308222,2013-08-22,2,497.731338188322
1308232,2013-08-23,2,503.672089526472
1308242,2013-08-24,2,707.94429725517
1308252,2013-08-25,2,726.257649523775
1308262,2013-08-26,2,451.536740815421
1308272,2013-08-27,2,442.318352086176
1308282,2013-08-28,2,418.297941202801
1308292,2013-08-29,2,386.390267686346
1308302,2013-08-30,2,492.141265198519
1308312,2013-08-31,2,581.490537751984
1309012,2013-09-01,2,481.584829613001
1309022,2013-09-02,2,350.023432755307
1309032,2013-09-03,2,357.401285676803
1309042,2013-09-04,2,362.249371679536
1309052,2013-09-05,2,400.95010523182
1309062,2013-09-06,2,395.673296994009
1309072,2013-09-07,2,591.523547732665
1309082,2013-09-08,2,576.040699297842
1309092,2013-09-09,2,331.981293986457
1309102,2013-09-10,2,363.667829135983
1309112,2013-09-11,2,350.81380789681
1309122,2013-09-12,2,354.282593212868
1309132,2013-09-13,2,413.041864366013
1309142,2013-09-14,2,530.825102628704
1309152,2013-09-15,2,494.908185078447
1309162,2013-09-16,2,363.701917843028
1309172,2013-09-17,2,321.054881338889
1309182,2013-09-18,2,327.413713418182
1309192,2013-09-19,2,362.273757016504
1309202,2013-09-20,2,375.16829079452
1309212,2013-09-21,2,525.014097788583
1309222,2013-09-22,2,500.579617827733
1309232,2013-09-23,2,339.417738661045
1309242,2013-09-24,2,314.00466178787
1309252,2013-09-25,2,333.964687913619
1309262,2013-09-26,2,348.862509645868
1309272,2013-09-27,2,337.894647078396
1309282,2013-09-28,2,578.156874149585
1309292,2013-09-29,2,503.155199518292
1309302,2013-09-30,2,360.827106059368
1310012,2013-10-01,2,356.816079467772
1310022,2013-10-02,2,423.688173539227
1310032,2013-10-03,2,592.567211256288
1310042,2013-10-04,2,501.347948785726
1310052,2013-10-05,2,532.496621420318
1310062,2013-10-06,2,534.597184990357
1310072,2013-10-07,2,372.452301813743
1310082,2013-10-08,2,324.616615610371
1310092,2013-10-09,2,369.540618454844
1310102,2013-10-10,2,349.149490881751
1310112,2013-10-11,2,349.112977802115
1310122,2013-10-12,2,425.070804590291
1310132,2013-10-13,2,452.275706400622
1310142,2013-10-14,2,328.255116835268
1310152,2013-10-15,2,354.885414944464
1310162,2013-10-16,2,324.757529273156
1310172,2013-10-17,2,324.982641344802
1310182,2013-10-18,2,321.70990029733
1310192,2013-10-19,2,379.7774092487
1310202,2013-10-20,2,437.66111375148
1310212,2013-10-21,2,312.390458346719
1310222,2013-10-22,2,367.731628638611
1310232,2013-10-23,2,339.191026703081
1310242,2013-10-24,2,347.147339698928
1310252,2013-10-25,2,331.531922475238
1310262,2013-10-26,2,403.176380323358
1310272,2013-10-27,2,541.86792448218
1310282,2013-10-28,2,358.47390890485
1310292,2013-10-29,2,343.382554561478
1310302,2013-10-30,2,315.521819776895
1310312,2013-10-31,2,297.251141804671
1311012,2013-11-01,2,336.018177940212
1311022,2013-11-02,2,433.411475491698
1311032,2013-11-03,2,549.620047848044
1311042,2013-11-04,2,269.386056106044
1311052,2013-11-05,2,247.501683917765
1311062,2013-11-06,2,273.952220004938
1311072,2013-11-07,2,276.67098423661
1311082,2013-11-08,2,270.935184532938
1311092,2013-11-09,2,391.257430539666
1311102,2013-11-10,2,554.358848899602
1311112,2013-11-11,2,277.910909861899
1311122,2013-11-12,2,257.306498146673
1311132,2013-11-13,2,253.679516784304
1311142,2013-11-14,2,252.672301244525
1311152,2013-11-15,2,261.631579072909
1311162,2013-11-16,2,388.456732659322
1311172,2013-11-17,2,585.360633461221
1311182,2013-11-18,2,271.38800449289
1311192,2013-11-19,2,256.059323867932
